STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
41,Oregon,410472,0,0,1,1,0,1,1,11,COOS (11),390,COOS BAY,7,July,1,1,7,Saturday,2023,2,2:00am-2:59am,56,56,US-101 ODOT 9,,2,U.S. Highway,2,Urban,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,2377,2377,43.37539167,43.37539167,-124.21297778,-124.21297778,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,6,Dark - Unknown Lighting,98,Not Reported,0,No,0000000,Not Applicable,2,2:00am-2:59am,58,58,3,3:00am-3:59am,4,4,3,3:00am-3:59am,30,30,1
41,Oregon,410473,0,0,1,1,0,3,3,67,WASHINGTON (67),1900,SHERWOOD,7,July,4,4,3,Tuesday,2023,12,12:00pm-12:59pm,33,33,SW ELDERBERRY LN,,0,Not Signed,2,Urban,7,Local,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.36724444,45.36724444,-122.86506111,-122.86506111,5,Fell/Jumped from Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,98,Not Reported,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,34,34,12,12:00pm-12:59pm,39,39,13,1:00pm-1:59pm,30,30,1
41,Oregon,410474,0,0,1,1,0,1,1,51,MULTNOMAH (51),1650,PORTLAND,7,July,24,24,2,Monday,2023,9,9:00am-9:59am,20,20,W BURNSIDE RD,,0,Not Signed,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.52186667,45.52186667,-122.71654444,-122.71654444,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,9,9:00am-9:59am,21,21,9,9:00am-9:59am,29,29,9,9:00am-9:59am,49,49,1
41,Oregon,410475,0,0,1,1,0,1,1,43,LINN (43),0,NOT APPLICABLE,8,August,4,4,6,Friday,2023,21,9:00pm-9:59pm,58,58,ROCK HILL DR,,0,Not Signed,1,Rural,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,31,31,44.49328889,44.49328889,-122.93487778,-122.93487778,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,58,58,22,10:00pm-10:59pm,6,6,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410476,1,1,1,1,0,1,1,67,WASHINGTON (67),0,NOT APPLICABLE,8,August,14,14,2,Monday,2023,23,11:00pm-11:59pm,34,34,NW SUSBAUER RD,,0,Not Signed,1,Rural,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.56353889,45.56353889,-123.03580556,-123.03580556,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410477,0,0,1,1,0,1,1,51,MULTNOMAH (51),880,GRESHAM,8,August,21,21,2,Monday,2023,22,10:00pm-10:59pm,33,33,US-26 W POWELL BLVD,,2,U.S. Highway,2,Urban,3,Other Principal Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,45.496725,45.496725,-122.45776667,-122.45776667,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,33,33,22,10:00pm-10:59pm,39,39,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410478,0,0,1,1,0,1,1,57,TILLAMOOK (57),0,NOT APPLICABLE,8,August,28,28,2,Monday,2023,99,Unknown Hours,99,Unknown Minutes,SLAB CREEK RD,,0,Not Signed,1,Rural,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,34,34,45.06498056,45.06498056,-123.914675,-123.914675,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,9,Reported as Unknown,99,Reported as Unknown,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410479,0,0,1,1,0,1,1,39,LANE (39),0,NOT APPLICABLE,8,August,18,18,6,Friday,2023,20,8:00pm-8:59pm,3,3,S SIXTH ST,,0,Not Signed,2,Urban,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,16,16,43.76855833,43.76855833,-123.06273056,-123.06273056,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,8,Not Reported,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410480,0,0,1,1,0,2,2,9,COLUMBIA (9),0,NOT APPLICABLE,9,September,1,1,6,Friday,2023,17,5:00pm-5:59pm,38,38,CEDAR GROVE RD,,0,Not Signed,1,Rural,6,Minor Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,34,34,46.06618333,46.06618333,-123.13585278,-123.13585278,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,38,38,17,5:00pm-5:59pm,45,45,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410481,0,0,1,1,0,1,1,17,DESCHUTES (17),190,BEND,9,September,2,2,7,Saturday,2023,23,11:00pm-11:59pm,30,30,OB RILEY RD,FIREROCK RD,0,Not Signed,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,44.09589722,44.09589722,-121.31354444,-121.31354444,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,4,On Roadside,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,41,41,23,11:00pm-11:59pm,44,44,0,0:00am-0:59am,7,7,1
41,Oregon,410482,0,0,1,1,0,1,1,45,MALHEUR (45),0,NOT APPLICABLE,9,September,19,19,3,Tuesday,2023,99,Unknown Hours,99,Unknown Minutes,THREE FORKS RD,,0,Not Signed,1,Rural,6,Minor Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,271,271,42.58313889,42.58313889,-117.155475,-117.155475,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,8,Not Reported,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410483,0,0,2,2,0,2,2,29,JACKSON (29),0,NOT APPLICABLE,11,November,17,17,6,Friday,2023,15,3:00pm-3:59pm,15,15,SR-238 ODOT 272,UPPER APPLEGATE RD,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,256,256,42.23791667,42.23791667,-123.04016389,-123.04016389,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,17,17,15,3:00pm-3:59pm,21,21,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410484,0,0,2,2,0,2,2,51,MULTNOMAH (51),880,GRESHAM,11,November,17,17,6,Friday,2023,17,5:00pm-5:59pm,50,50,NE 181ST AVE,NE WILKES RD,0,Not Signed,2,Urban,3,Other Principal Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,45.53938889,45.53938889,-122.47724167,-122.47724167,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,50,50,17,5:00pm-5:59pm,54,54,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410485,0,0,1,1,0,1,1,51,MULTNOMAH (51),1650,PORTLAND,11,November,18,18,7,Saturday,2023,2,2:00am-2:59am,36,36,US-26 ODOT 26,,2,U.S. Highway,2,Urban,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,23,23,45.49731111,45.49731111,-122.63519722,-122.63519722,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,38,38,2,2:00am-2:59am,43,43,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410486,0,0,2,2,0,2,2,57,TILLAMOOK (57),0,NOT APPLICABLE,11,November,18,18,7,Saturday,2023,5,5:00am-5:59am,8,8,US-26 ODOT 47,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,329,329,45.77307778,45.77307778,-123.38347222,-123.38347222,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,5,5:00am-5:59am,12,12,5,5:00am-5:59am,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2
41,Oregon,410488,1,1,1,1,0,2,2,67,WASHINGTON (67),0,NOT APPLICABLE,11,November,20,20,2,Monday,2023,11,11:00am-11:59am,38,38,SW ROY ROGERS RD,,0,Not Signed,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,45.39667222,45.39667222,-122.85198889,-122.85198889,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,1,Construction,1,Daylight,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,38,38,11,11:00am-11:59am,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410489,0,0,2,2,0,2,2,51,MULTNOMAH (51),880,GRESHAM,11,November,22,22,4,Wednesday,2023,18,6:00pm-6:59pm,55,55,SE DIVISION ST,SE 176TH PL,0,Not Signed,2,Urban,3,Other Principal Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,45.504575,45.504575,-122.48141667,-122.48141667,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410490,0,0,1,1,0,1,1,51,MULTNOMAH (51),1650,PORTLAND,11,November,23,23,5,Thursday,2023,9,9:00am-9:59am,46,46,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,3006,3006,45.50948056,45.50948056,-122.66705278,-122.66705278,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,9,9:00am-9:59am,47,47,9,9:00am-9:59am,54,54,10,10:00am-10:59am,9,9,1
41,Oregon,410491,0,0,2,2,0,2,2,29,JACKSON (29),0,NOT APPLICABLE,11,November,25,25,7,Saturday,2023,14,2:00pm-2:59pm,36,36,SR-99 ODOT 63,ELK ST,3,State Highway,2,Urban,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,43,43,42.35523611,42.35523611,-122.90082778,-122.90082778,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410492,0,0,1,1,0,1,1,19,DOUGLAS (19),0,NOT APPLICABLE,11,November,25,25,7,Saturday,2023,22,10:00pm-10:59pm,50,50,SR-99 OL HIGHWAY 99 N,,3,State Highway,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,34,34,43.41846944,43.41846944,-123.29935556,-123.29935556,32,Culvert,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,50,50,22,10:00pm-10:59pm,58,58,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410493,0,0,2,2,0,3,3,39,LANE (39),0,NOT APPLICABLE,11,November,26,26,1,Sunday,2023,12,12:00pm-12:59pm,15,15,SR-36 ODOT 229,,3,State Highway,1,Rural,5,Major Collector,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,10,10,44.04069444,44.04069444,-123.87260556,-123.87260556,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,20,20,12,12:00pm-12:59pm,36,36,13,1:00pm-1:59pm,7,7,1
41,Oregon,410494,0,0,2,2,0,2,2,11,COOS (11),0,NOT APPLICABLE,11,November,27,27,2,Monday,2023,11,11:00am-11:59am,35,35,US-101 ODOT 9,,2,U.S. Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,2260,2260,43.53949444,43.53949444,-124.21418056,-124.21418056,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,35,35,11,11:00am-11:59am,49,49,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410496,0,0,1,1,0,4,4,47,MARION (47),0,NOT APPLICABLE,11,November,27,27,2,Monday,2023,20,8:00pm-8:59pm,20,20,LARDON RD NE,,0,Not Signed,1,Rural,7,Local,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,24,24,44.96979444,44.96979444,-122.91000833,-122.91000833,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,24,24,20,8:00pm-8:59pm,33,33,21,9:00pm-9:59pm,4,4,1
41,Oregon,410497,0,0,2,2,0,5,5,49,MORROW (49),0,NOT APPLICABLE,11,November,28,28,3,Tuesday,2023,5,5:00am-5:59am,2,2,I-84,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,1685,1685,45.83245278,45.83245278,-119.61415556,-119.61415556,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,5,5:00am-5:59am,2,2,5,5:00am-5:59am,10,10,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410498,0,0,3,3,0,4,4,43,LINN (43),0,NOT APPLICABLE,11,November,29,29,4,Wednesday,2023,8,8:00am-8:59am,15,15,SR-34 ODOT 210,OAKVILLE RD,3,State Highway,1,Rural,3,Other Principal Arterial,1,State Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,53,53,44.56584722,44.56584722,-123.15208611,-123.15208611,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1
41,Oregon,410499,0,0,1,1,0,2,2,35,KLAMATH (35),0,NOT APPLICABLE,11,November,26,26,1,Sunday,2023,0,0:00am-0:59am,0,0,SR-66 ODOT 21,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,489,489,42.12078611,42.12078611,-121.94802778,-121.94802778,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,0,0,0,0:00am-0:59am,19,19,1,1:00am-1:59am,2,2,1
41,Oregon,410500,0,0,2,2,0,2,2,5,CLACKAMAS (5),0,NOT APPLICABLE,11,November,27,27,2,Monday,2023,7,7:00am-7:59am,18,18,SW 65TH AVE,SW PROSPERITY PARK RD,0,Not Signed,2,Urban,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,4,4,45.36926667,45.36926667,-122.74391389,-122.74391389,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,,4,Dawn,1,Clear,1,Yes,0000000,Not Applicable,7,7:00am-7:59am,18,18,7,7:00am-7:59am,25,25,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410501,1,1,1,1,0,1,1,67,WASHINGTON (67),1000,HILLSBORO,11,November,27,27,2,Monday,2023,20,8:00pm-8:59pm,8,8,NE CORNELL RD,NE ORENCO STATION PKWY,0,Not Signed,2,Urban,3,Other Principal Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,45.53409167,45.53409167,-122.91671944,-122.91671944,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,9,9,20,8:00pm-8:59pm,12,12,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410502,0,0,1,1,0,1,1,39,LANE (39),0,NOT APPLICABLE,11,November,30,30,5,Thursday,2023,17,5:00pm-5:59pm,46,46,CROW RD,,0,Not Signed,1,Rural,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,71,71,43.98905556,43.98905556,-123.297375,-123.297375,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,50,50,17,5:00pm-5:59pm,50,50,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410503,1,1,1,1,0,1,1,47,MARION (47),1810,SALEM,12,December,2,2,7,Saturday,2023,19,7:00pm-7:59pm,47,47,KUEBLER BLVD SE,,0,Not Signed,2,Urban,3,Other Principal Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,44.90308333,44.90308333,-122.96846111,-122.96846111,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,49,49,19,7:00pm-7:59pm,56,56,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410504,0,0,1,1,0,2,2,39,LANE (39),0,NOT APPLICABLE,12,December,2,2,7,Saturday,2023,19,7:00pm-7:59pm,1,1,BIG RIVER RD,,0,Not Signed,1,Rural,6,Minor Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,0,,43.57981944,43.57981944,-122.980775,-122.980775,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410505,1,1,1,1,0,3,3,39,LANE (39),660,EUGENE,12,December,2,2,7,Saturday,2023,16,4:00pm-4:59pm,10,10,RIVER RD,FERNDALE DR,0,Not Signed,2,Urban,3,Other Principal Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,44.1089,44.1089,-123.13388611,-123.13388611,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,5,Dusk,2,Rain,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,10,10,16,4:00pm-4:59pm,17,17,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410506,0,0,2,2,0,2,2,39,LANE (39),0,NOT APPLICABLE,11,November,8,8,4,Wednesday,2023,5,5:00am-5:59am,55,55,SR-99 ODOT 226,,3,State Highway,2,Urban,5,Major Collector,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,2,2,43.99645833,43.99645833,-123.011825,-123.011825,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,5,5:00am-5:59am,55,55,6,6:00am-6:59am,3,3,6,6:00am-6:59am,21,21,1
41,Oregon,410507,0,0,1,1,0,2,2,47,MARION (47),0,NOT APPLICABLE,12,December,3,3,1,Sunday,2023,9,9:00am-9:59am,40,40,MT ANGEL SCOTTS MILLS RD NE,,0,Not Signed,1,Rural,5,Major Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,61,61,45.04321389,45.04321389,-122.68753056,-122.68753056,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,2,Rain,0,No,0000000,Not Applicable,9,9:00am-9:59am,40,40,9,9:00am-9:59am,48,48,10,10:00am-10:59am,5,5,1
41,Oregon,410508,0,0,1,1,0,1,1,19,DOUGLAS (19),0,NOT APPLICABLE,12,December,3,3,1,Sunday,2023,16,4:00pm-4:59pm,40,40,NORTH MYRTLE RD,,0,Not Signed,1,Rural,6,Minor Collector,2,County Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,47,47,43.05683611,43.05683611,-123.20855,-123.20855,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,5,Dusk,2,Rain,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,40,40,17,5:00pm-5:59pm,0,0,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
41,Oregon,410509,1,1,1,1,0,1,1,11,COOS (11),390,COOS BAY,11,November,21,21,3,Tuesday,2023,19,7:00pm-7:59pm,26,26,OCEAN BLVD NW,,0,Not Signed,2,Urban,3,Other Principal Arterial,4,City or Municipal Highway Agency,1,This Section IS ON the NHS,0,No Special Jurisdiction,0,,43.38814444,43.38814444,-124.26023333,-124.26023333,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,28,28,19,7:00pm-7:59pm,30,30,19,7:00pm-7:59pm,52,52,1
41,Oregon,410511,1,1,1,1,0,1,1,7,CLATSOP (7),2180,WARRENTON,12,December,4,4,2,Monday,2023,7,7:00am-7:59am,20,20,SR-105 ODOT 105,,3,State Highway,2,Urban,5,Major Collector,1,State Highway Agency,0,This Section IS NOT on the NHS,0,No Special Jurisdiction,7,7,46.16386944,46.16386944,-123.90975278,-123.90975278,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,4,Dawn,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
